session_id,product_id,category,timestamp
S00994,P0049,Electronics,2025-09-01 03:58:00
S00995,P0134,Books,2025-09-04 20:32:00
S00995,P0021,Baby,2025-09-04 10:07:00
S00995,P0183,Fashion,2025-09-04 01:10:00
S00995,P0264,Electronics,2025-09-02 20:47:00
S00995,P0184,Food,2025-09-04 10:31:00
S00996,P0239,Food,2025-09-05 06:40:00
S00996,P0129,Books,2025-09-04 17:48:00
S00997,P0029,Electronics,2025-09-04 13:26:00
S00997,P0070,Baby,2025-09-01 13:36:00
S00997,P0289,Electronics,2025-09-07 06:12:00
S00997,P0165,Electronics,2025-09-01 03:12:00
S00997,P0238,Electronics,2025-09-02 05:36:00
S00998,P0279,Baby,2025-09-05 09:14:00
S00999,P0149,Fashion,2025-09-06 20:42:00
S01000,P0037,Food,2025-09-06 02:54:00
S01000,P0067,Books,2025-09-03 13:40:00
S01000,P0265,Electronics,2025-09-07 11:59:00
S01000,P0011,Fashion,2025-09-03 16:53:00
S01000,P0087,Books,2025-09-05 17:31:00
S01001,P0180,Baby,2025-09-02 20:39:00
S01002,P0039,Electronics,2025-09-06 01:00:00
S01003,P0194,Books,2025-09-07 19:33:00
S01004,P0111,Fashion,2025-09-07 15:39:00
S01005,P0049,Books,2025-09-05 16:53:00
S01005,P0043,Food,2025-09-03 15:36:00
S01005,P0216,Baby,2025-09-01 11:57:00
S01006,P0047,Fashion,2025-09-04 01:54:00
S01006,P0042,Food,2025-09-01 10:58:00
S01006,P0247,Electronics,2025-09-04 12:17:00
S01006,P0009,Food,2025-09-03 18:48:00
S01006,P0097,Fashion,2025-09-04 11:14:00
S01007,P0116,Baby,2025-09-03 14:44:00
S01007,P0026,Electronics,2025-09-04 05:17:00
S01007,P0259,Food,2025-09-02 11:04:00
S01008,P0122,Electronics,2025-09-06 22:55:00
S01008,P0282,Books,2025-09-02 19:27:00
S01009,P0278,Electronics,2025-09-03 13:59:00
S01009,P0240,Fashion,2025-09-02 19:01:00
S01010,P0192,Electronics,2025-09-05 09:28:00
S01010,P0131,Baby,2025-09-05 03:51:00
S01010,P0283,Fashion,2025-09-03 08:46:00
S01010,P0163,Baby,2025-09-07 04:43:00
S01011,P0233,Fashion,2025-09-04 07:40:00
S01011,P0270,Baby,2025-09-03 21:37:00
S01011,P0038,Fashion,2025-09-05 11:56:00
S01011,P0020,Books,2025-09-02 19:24:00
S01012,P0203,Fashion,2025-09-05 05:19:00
S01012,P0144,Food,2025-09-01 10:34:00
S01012,P0044,Books,2025-09-07 22:01:00
S01012,P0077,Fashion,2025-09-01 00:02:00
S01013,P0002,Electronics,2025-09-04 21:46:00
S01013,P0188,Books,2025-09-06 08:59:00
S01013,P0298,Baby,2025-09-05 04:03:00
S01014,P0167,Fashion,2025-09-05 07:59:00
S01014,P0196,Electronics,2025-09-06 13:46:00
S01014,P0180,Fashion,2025-09-03 07:06:00
S01015,P0260,Fashion,2025-09-07 10:37:00
S01015,P0011,Books,2025-09-07 13:51:00
S01016,P0141,Fashion,2025-09-01 11:10:00
S01017,P0254,Books,2025-09-02 01:05:00
S01017,P0063,Fashion,2025-09-05 11:40:00
S01017,P0265,Electronics,2025-09-04 14:07:00
S01017,P0276,Books,2025-09-04 15:35:00
S01018,P0063,Food,2025-09-01 04:09:00
S01019,P0124,Fashion,2025-09-02 07:32:00
S01019,P0255,Baby,2025-09-03 09:19:00
S01020,P0287,Books,2025-09-02 23:34:00
S01020,P0082,Baby,2025-09-07 17:35:00
S01020,P0294,Baby,2025-09-03 15:12:00
S01020,P0299,Food,2025-09-04 16:50:00
S01020,P0202,Baby,2025-09-06 11:11:00
S01021,P0054,Books,2025-09-03 12:12:00
S01021,P0234,Baby,2025-09-02 19:38:00
S01021,P0044,Food,2025-09-04 05:58:00
S01021,P0184,Electronics,2025-09-03 04:43:00
S01022,P0211,Books,2025-09-03 01:02:00
S01023,P0221,Electronics,2025-09-02 08:05:00
S01023,P0195,Food,2025-09-03 01:32:00
S01023,P0247,Books,2025-09-01 16:30:00
S01023,P0010,Food,2025-09-02 06:12:00
S01024,P0285,Books,2025-09-07 05:55:00
S01024,P0286,Books,2025-09-01 08:09:00
S01025,P0038,Fashion,2025-09-05 01:56:00
S01025,P0005,Food,2025-09-07 17:25:00
S01025,P0151,Books,2025-09-03 12:45:00
S01025,P0250,Fashion,2025-09-05 22:01:00
S01025,P0291,Electronics,2025-09-03 00:11:00
S01026,P0249,Food,2025-09-03 10:36:00
S01026,P0248,Books,2025-09-03 07:40:00
S01027,P0189,Electronics,2025-09-01 00:53:00
S01027,P0028,Fashion,2025-09-02 18:55:00
S01027,P0004,Electronics,2025-09-01 10:15:00
S01028,P0253,Books,2025-09-05 03:04:00
S01028,P0151,Food,2025-09-06 03:24:00
S01028,P0025,Books,2025-09-01 15:54:00
S01029,P0186,Baby,2025-09-02 03:09:00
S01029,P0151,Food,2025-09-05 18:19:00
S01030,P0216,Electronics,2025-09-03 06:38:00
S01030,P0006,Electronics,2025-09-04 18:55:00
S01031,P0076,Baby,2025-09-03 15:21:00
S01032,P0055,Fashion,2025-09-05 12:59:00
S01032,P0164,Baby,2025-09-01 06:10:00
S01033,P0034,Electronics,2025-09-04 09:26:00
S01033,P0186,Books,2025-09-06 04:45:00
S01034,P0198,Baby,2025-09-01 06:23:00
S01035,P0089,Electronics,2025-09-04 00:14:00
S01036,P0095,Electronics,2025-09-02 21:25:00
S01036,P0153,Books,2025-09-05 07:24:00
S01036,P0076,Baby,2025-09-05 05:51:00
S01037,P0217,Electronics,2025-09-01 15:22:00
S01037,P0268,Books,2025-09-03 00:35:00
S01037,P0073,Baby,2025-09-06 12:37:00
S01037,P0257,Books,2025-09-03 02:46:00
S01038,P0166,Food,2025-09-07 08:46:00
S01038,P0172,Fashion,2025-09-01 20:30:00
S01038,P0259,Baby,2025-09-06 07:27:00
S01038,P0254,Electronics,2025-09-04 10:13:00
S01038,P0197,Electronics,2025-09-07 15:15:00
S01039,P0248,Books,2025-09-03 17:40:00
S01039,P0296,Food,2025-09-05 12:03:00
S01040,P0212,Books,2025-09-01 02:40:00
S01040,P0078,Baby,2025-09-07 05:20:00
S01040,P0230,Books,2025-09-03 14:28:00
S01040,P0154,Books,2025-09-05 15:58:00
S01041,P0269,Electronics,2025-09-04 03:00:00
S01041,P0070,Food,2025-09-07 02:39:00
S01041,P0049,Baby,2025-09-04 23:10:00
S01041,P0008,Fashion,2025-09-07 18:12:00
S01041,P0198,Electronics,2025-09-02 23:55:00
S01042,P0157,Electronics,2025-09-03 14:39:00
S01042,P0017,Food,2025-09-02 11:03:00
S01043,P0179,Fashion,2025-09-06 14:52:00
S01043,P0273,Electronics,2025-09-03 21:32:00
S01043,P0096,Food,2025-09-05 04:33:00
S01044,P0003,Baby,2025-09-02 15:38:00
S01044,P0187,Food,2025-09-01 20:05:00
S01045,P0218,Food,2025-09-04 22:29:00
S01045,P0014,Books,2025-09-02 21:35:00
S01045,P0097,Books,2025-09-07 20:27:00
S01045,P0255,Food,2025-09-06 21:30:00
S01045,P0128,Baby,2025-09-01 15:56:00
S01046,P0262,Baby,2025-09-05 14:23:00
S01046,P0163,Books,2025-09-02 00:34:00
S01046,P0039,Fashion,2025-09-04 02:20:00
S01047,P0121,Electronics,2025-09-05 10:36:00
S01047,P0266,Food,2025-09-02 23:08:00
S01047,P0038,Books,2025-09-02 23:30:00
S01048,P0127,Food,2025-09-03 01:24:00
S01048,P0165,Baby,2025-09-04 04:34:00
S01048,P0089,Food,2025-09-07 08:21:00
S01048,P0281,Electronics,2025-09-05 14:44:00
S01049,P0013,Baby,2025-09-01 02:45:00
S01049,P0225,Books,2025-09-01 15:19:00
S01049,P0156,Food,2025-09-06 18:25:00
S01050,P0032,Fashion,2025-09-01 16:31:00
S01051,P0300,Fashion,2025-09-05 04:47:00
S01051,P0184,Fashion,2025-09-03 15:59:00
S01051,P0228,Electronics,2025-09-01 20:58:00
S01051,P0241,Baby,2025-09-06 06:49:00
S01052,P0181,Electronics,2025-09-07 01:06:00
S01052,P0227,Food,2025-09-04 08:04:00
S01052,P0140,Fashion,2025-09-01 01:07:00
S01053,P0188,Baby,2025-09-04 22:20:00
S01053,P0064,Books,2025-09-04 02:38:00
S01053,P0221,Food,2025-09-06 16:50:00
S01053,P0039,Books,2025-09-03 10:41:00
S01053,P0037,Fashion,2025-09-01 09:32:00
S01054,P0107,Electronics,2025-09-06 10:32:00
S01054,P0050,Baby,2025-09-04 17:55:00
S01054,P0063,Books,2025-09-02 13:38:00
S01055,P0271,Baby,2025-09-04 23:41:00
S01055,P0250,Food,2025-09-05 17:58:00
S01055,P0076,Fashion,2025-09-02 19:07:00
S01056,P0188,Books,2025-09-03 06:22:00
S01056,P0280,Fashion,2025-09-01 22:18:00
S01056,P0254,Food,2025-09-04 11:16:00
S01056,P0239,Books,2025-09-05 00:20:00
S01056,P0129,Fashion,2025-09-02 23:07:00
S01057,P0093,Food,2025-09-04 15:12:00
S01057,P0270,Fashion,2025-09-02 12:57:00
S01058,P0138,Fashion,2025-09-06 10:45:00
S01058,P0218,Fashion,2025-09-07 09:49:00
S01058,P0164,Food,2025-09-04 01:03:00
S01058,P0197,Books,2025-09-03 01:21:00
S01059,P0215,Fashion,2025-09-05 17:57:00
S01059,P0026,Electronics,2025-09-05 21:11:00
S01059,P0013,Baby,2025-09-07 10:50:00
S01060,P0035,Fashion,2025-09-07 08:11:00
S01060,P0296,Food,2025-09-03 13:56:00
S01060,P0093,Books,2025-09-03 08:54:00
S01060,P0131,Fashion,2025-09-02 00:08:00
S01060,P0133,Electronics,2025-09-01 09:30:00
S01061,P0028,Fashion,2025-09-02 17:45:00
S01062,P0012,Books,2025-09-05 20:22:00
S01062,P0108,Fashion,2025-09-06 03:47:00
S01062,P0286,Fashion,2025-09-05 09:36:00
S01063,P0192,Books,2025-09-07 21:41:00
S01063,P0066,Books,2025-09-05 22:06:00
S01063,P0119,Food,2025-09-04 07:09:00
S01063,P0091,Books,2025-09-03 10:25:00
S01064,P0125,Food,2025-09-04 03:29:00
S01064,P0003,Baby,2025-09-01 18:55:00
S01064,P0176,Fashion,2025-09-06 22:46:00
S01064,P0081,Books,2025-09-06 00:26:00
S01065,P0134,Food,2025-09-01 03:26:00
S01065,P0263,Food,2025-09-04 09:15:00
S01065,P0126,Fashion,2025-09-01 21:59:00
S01066,P0159,Electronics,2025-09-06 03:09:00
S01066,P0282,Electronics,2025-09-02 20:50:00
S01066,P0140,Food,2025-09-06 02:03:00
S01066,P0056,Fashion,2025-09-03 06:15:00
S01067,P0239,Baby,2025-09-04 14:53:00
S01067,P0072,Fashion,2025-09-03 20:28:00
S01068,P0118,Baby,2025-09-02 06:57:00
S01068,P0200,Baby,2025-09-07 05:56:00
S01068,P0206,Fashion,2025-09-07 08:16:00
S01068,P0268,Fashion,2025-09-02 22:29:00
S01068,P0097,Electronics,2025-09-03 16:35:00
S01069,P0041,Electronics,2025-09-07 19:22:00
S01069,P0145,Electronics,2025-09-06 15:35:00
S01070,P0209,Fashion,2025-09-05 04:55:00
S01070,P0078,Electronics,2025-09-03 16:42:00
S01070,P0221,Fashion,2025-09-05 23:35:00
S01070,P0272,Food,2025-09-05 22:49:00
S01071,P0286,Food,2025-09-04 06:55:00
S01072,P0197,Books,2025-09-05 13:42:00
S01072,P0037,Baby,2025-09-07 08:13:00
S01072,P0205,Fashion,2025-09-05 01:46:00
S01072,P0194,Baby,2025-09-02 18:46:00
S01073,P0019,Food,2025-09-07 08:26:00
S01073,P0150,Books,2025-09-01 21:02:00
S01073,P0285,Baby,2025-09-04 12:07:00
S01073,P0059,Electronics,2025-09-07 08:15:00
S01073,P0192,Fashion,2025-09-06 03:02:00
S01074,P0254,Fashion,2025-09-02 13:39:00
S01075,P0101,Food,2025-09-01 20:57:00
S01075,P0074,Fashion,2025-09-01 07:44:00
S01075,P0261,Food,2025-09-03 06:54:00
S01075,P0062,Electronics,2025-09-05 16:54:00
S01075,P0185,Electronics,2025-09-06 03:51:00
S01076,P0028,Fashion,2025-09-03 15:25:00
S01076,P0107,Food,2025-09-05 10:59:00
S01076,P0109,Books,2025-09-04 23:50:00
S01076,P0139,Food,2025-09-03 16:16:00
S01076,P0129,Electronics,2025-09-03 04:15:00
S01077,P0045,Fashion,2025-09-07 07:56:00
S01077,P0152,Electronics,2025-09-05 04:34:00
S01078,P0172,Books,2025-09-05 05:05:00
S01078,P0190,Food,2025-09-01 18:14:00
S01078,P0283,Books,2025-09-02 16:11:00
S01079,P0185,Electronics,2025-09-07 05:14:00
S01079,P0219,Baby,2025-09-03 21:05:00
S01080,P0261,Books,2025-09-05 14:28:00
S01080,P0123,Food,2025-09-03 04:35:00
S01081,P0258,Fashion,2025-09-06 12:52:00
S01081,P0097,Fashion,2025-09-07 02:15:00
S01081,P0143,Fashion,2025-09-04 18:15:00
S01082,P0206,Electronics,2025-09-02 08:22:00
S01082,P0142,Food,2025-09-05 04:26:00
S01082,P0078,Books,2025-09-06 18:21:00
S01082,P0283,Books,2025-09-01 03:11:00
S01083,P0008,Baby,2025-09-01 14:21:00
S01083,P0100,Books,2025-09-05 15:51:00
S01083,P0123,Food,2025-09-07 10:35:00
S01083,P0148,Books,2025-09-01 10:49:00
S01083,P0165,Electronics,2025-09-03 20:54:00
S01084,P0158,Fashion,2025-09-06 06:27:00
S01084,P0047,Electronics,2025-09-07 03:08:00
S01084,P0054,Food,2025-09-01 17:16:00
S01084,P0237,Electronics,2025-09-03 20:51:00
S01085,P0262,Fashion,2025-09-04 18:57:00
S01085,P0177,Electronics,2025-09-05 05:19:00
S01085,P0203,Food,2025-09-02 16:30:00
S01085,P0202,Electronics,2025-09-02 07:19:00
S01085,P0206,Food,2025-09-06 05:42:00
S01086,P0143,Fashion,2025-09-02 09:31:00
S01086,P0220,Electronics,2025-09-03 08:13:00
S01086,P0172,Food,2025-09-06 02:37:00
S01087,P0180,Books,2025-09-01 21:29:00
S01087,P0242,Electronics,2025-09-02 00:07:00
S01087,P0202,Electronics,2025-09-03 05:19:00
S01087,P0002,Baby,2025-09-05 10:21:00
S01087,P0072,Electronics,2025-09-06 05:22:00
S01088,P0006,Fashion,2025-09-03 05:03:00
S01088,P0189,Electronics,2025-09-04 19:02:00
S01088,P0240,Fashion,2025-09-03 05:36:00
S01088,P0221,Food,2025-09-03 04:16:00
S01089,P0070,Electronics,2025-09-04 10:00:00
S01089,P0204,Food,2025-09-05 09:24:00
S01090,P0087,Food,2025-09-01 12:56:00
S01090,P0248,Electronics,2025-09-04 14:48:00
S01091,P0185,Food,2025-09-04 12:27:00
S01091,P0251,Books,2025-09-06 14:40:00
S01092,P0180,Fashion,2025-09-07 14:06:00
S01092,P0181,Books,2025-09-05 05:34:00
S01093,P0021,Electronics,2025-09-03 03:43:00
S01093,P0236,Baby,2025-09-02 16:40:00
S01093,P0140,Food,2025-09-03 20:55:00
S01093,P0087,Electronics,2025-09-05 22:44:00
S01093,P0068,Books,2025-09-04 14:41:00
S01094,P0267,Electronics,2025-09-01 07:26:00
S01094,P0077,Fashion,2025-09-03 17:15:00
S01094,P0181,Books,2025-09-03 03:49:00
S01094,P0278,Books,2025-09-01 20:34:00
S01094,P0093,Electronics,2025-09-05 13:47:00
S01095,P0274,Electronics,2025-09-01 03:46:00
S01096,P0231,Food,2025-09-04 20:38:00
S01096,P0090,Fashion,2025-09-01 03:06:00
S01097,P0018,Baby,2025-09-02 18:15:00
S01098,P0256,Baby,2025-09-07 06:40:00
S01098,P0232,Electronics,2025-09-02 09:52:00
S01098,P0109,Electronics,2025-09-01 20:52:00
S01098,P0296,Electronics,2025-09-04 19:49:00
S01098,P0236,Books,2025-09-04 12:34:00
S01099,P0018,Baby,2025-09-02 07:21:00
S01099,P0163,Baby,2025-09-01 04:29:00
S01099,P0235,Baby,2025-09-02 03:10:00
S01099,P0269,Fashion,2025-09-04 01:25:00
S01099,P0126,Baby,2025-09-05 06:19:00
S01100,P0126,Electronics,2025-09-02 04:15:00
S01101,P0047,Food,2025-09-03 06:22:00
S01101,P0254,Books,2025-09-02 00:05:00
S01101,P0219,Food,2025-09-05 08:23:00
S01102,P0199,Electronics,2025-09-01 00:52:00
S01102,P0275,Food,2025-09-07 21:49:00
S01102,P0210,Food,2025-09-04 20:50:00
S01102,P0110,Fashion,2025-09-06 06:19:00
S01103,P0051,Baby,2025-09-05 19:01:00
S01103,P0066,Food,2025-09-02 22:25:00
S01103,P0082,Electronics,2025-09-01 11:59:00
S01104,P0145,Baby,2025-09-05 18:15:00
S01104,P0199,Electronics,2025-09-02 14:14:00
S01104,P0077,Books,2025-09-06 17:43:00
S01104,P0089,Baby,2025-09-07 13:01:00
S01104,P0192,Food,2025-09-07 18:39:00
S01105,P0133,Fashion,2025-09-04 02:42:00
S01105,P0277,Baby,2025-09-01 11:38:00
S01105,P0031,Fashion,2025-09-06 00:43:00
S01106,P0192,Electronics,2025-09-07 06:18:00
S01107,P0048,Books,2025-09-04 17:34:00
S01107,P0182,Food,2025-09-06 11:09:00
S01107,P0282,Books,2025-09-01 05:07:00
S01107,P0026,Food,2025-09-03 08:56:00
S01107,P0285,Food,2025-09-04 08:20:00
S01108,P0128,Fashion,2025-09-03 11:18:00
S01108,P0184,Baby,2025-09-04 02:38:00
S01109,P0241,Food,2025-09-04 05:00:00
S01109,P0272,Books,2025-09-03 01:45:00
S01109,P0107,Fashion,2025-09-06 15:12:00
S01109,P0198,Food,2025-09-06 21:07:00
S01110,P0245,Electronics,2025-09-01 05:36:00
S01110,P0093,Baby,2025-09-03 01:39:00
S01110,P0026,Food,2025-09-03 18:08:00
S01110,P0264,Fashion,2025-09-01 15:10:00
S01111,P0018,Books,2025-09-03 04:09:00
S01111,P0153,Electronics,2025-09-04 18:47:00
S01111,P0139,Fashion,2025-09-05 06:09:00
S01111,P0210,Fashion,2025-09-05 01:30:00
S01111,P0194,Books,2025-09-03 22:04:00
S01112,P0071,Food,2025-09-01 18:54:00
S01112,P0253,Fashion,2025-09-04 09:16:00
S01112,P0252,Electronics,2025-09-06 15:02:00
S01113,P0278,Books,2025-09-07 17:52:00
S01113,P0025,Books,2025-09-06 19:07:00
S01113,P0082,Food,2025-09-04 21:12:00
S01113,P0077,Electronics,2025-09-02 04:44:00
S01113,P0173,Electronics,2025-09-03 07:43:00
S01114,P0141,Books,2025-09-01 12:01:00
S01114,P0034,Food,2025-09-06 07:58:00
S01115,P0187,Food,2025-09-03 07:57:00
S01116,P0273,Books,2025-09-05 16:31:00
S01116,P0179,Fashion,2025-09-01 08:17:00
S01116,P0276,Food,2025-09-02 05:16:00
S01116,P0234,Electronics,2025-09-01 18:37:00
S01116,P0084,Fashion,2025-09-02 23:08:00
S01117,P0239,Fashion,2025-09-02 03:27:00
S01117,P0045,Books,2025-09-05 20:32:00
S01117,P0173,Baby,2025-09-05 16:51:00
S01118,P0202,Electronics,2025-09-02 22:01:00
S01119,P0018,Books,2025-09-05 14:22:00
S01119,P0071,Baby,2025-09-05 21:49:00
S01119,P0209,Fashion,2025-09-04 03:12:00
S01119,P0171,Food,2025-09-02 06:48:00
S01120,P0125,Fashion,2025-09-02 20:56:00
S01120,P0043,Electronics,2025-09-02 04:37:00
S01120,P0072,Food,2025-09-03 03:12:00
S01120,P0272,Electronics,2025-09-07 10:19:00
S01121,P0206,Fashion,2025-09-03 15:11:00
S01121,P0144,Electronics,2025-09-07 14:00:00
S01121,P0041,Electronics,2025-09-03 16:31:00
S01122,P0239,Books,2025-09-02 01:04:00
S01122,P0085,Food,2025-09-03 07:08:00
S01122,P0189,Food,2025-09-05 22:37:00
S01122,P0211,Books,2025-09-04 12:08:00
S01123,P0133,Baby,2025-09-07 14:56:00
S01123,P0255,Baby,2025-09-03 07:03:00
S01123,P0258,Baby,2025-09-03 03:53:00
S01124,P0084,Electronics,2025-09-06 10:50:00
S01124,P0032,Fashion,2025-09-05 10:56:00
S01124,P0297,Books,2025-09-02 01:04:00
S01125,P0219,Fashion,2025-09-07 04:44:00
S01125,P0079,Books,2025-09-07 21:40:00
S01126,P0299,Baby,2025-09-06 23:35:00
S01126,P0078,Baby,2025-09-07 19:03:00
S01126,P0281,Baby,2025-09-04 02:45:00
S01126,P0045,Books,2025-09-06 15:00:00
S01126,P0164,Food,2025-09-07 00:44:00
S01127,P0015,Electronics,2025-09-04 09:57:00
S01127,P0148,Electronics,2025-09-05 01:11:00
S01127,P0043,Food,2025-09-07 13:28:00
S01128,P0154,Books,2025-09-04 00:02:00
S01129,P0112,Books,2025-09-05 20:39:00
S01129,P0176,Electronics,2025-09-07 06:08:00
S01129,P0162,Fashion,2025-09-06 01:22:00
S01130,P0048,Food,2025-09-07 10:38:00
S01130,P0249,Electronics,2025-09-02 07:14:00
S01131,P0282,Fashion,2025-09-06 21:04:00
S01131,P0047,Fashion,2025-09-07 09:41:00
S01131,P0183,Food,2025-09-01 17:31:00
S01131,P0006,Baby,2025-09-07 18:45:00
S01132,P0065,Food,2025-09-06 05:38:00
S01132,P0026,Electronics,2025-09-06 03:31:00
S01132,P0278,Electronics,2025-09-05 09:20:00
S01132,P0240,Fashion,2025-09-02 11:05:00
S01132,P0085,Baby,2025-09-01 05:07:00
S01133,P0269,Books,2025-09-03 07:59:00
S01133,P0082,Electronics,2025-09-03 04:56:00
S01134,P0033,Books,2025-09-04 17:26:00
S01134,P0268,Fashion,2025-09-02 01:17:00
S01134,P0200,Electronics,2025-09-05 07:46:00
S01134,P0231,Fashion,2025-09-04 16:25:00
S01135,P0250,Electronics,2025-09-07 15:30:00
S01135,P0297,Baby,2025-09-05 01:49:00
S01135,P0256,Books,2025-09-06 13:59:00
S01135,P0232,Food,2025-09-04 09:31:00
S01136,P0045,Fashion,2025-09-02 08:41:00
S01137,P0098,Fashion,2025-09-02 23:43:00
S01137,P0077,Books,2025-09-05 14:03:00
S01138,P0210,Electronics,2025-09-03 18:45:00
S01138,P0217,Food,2025-09-07 07:54:00
S01139,P0244,Fashion,2025-09-01 03:03:00
S01140,P0187,Food,2025-09-03 07:58:00
S01140,P0230,Electronics,2025-09-05 14:15:00
S01140,P0117,Electronics,2025-09-07 15:50:00
S01140,P0055,Books,2025-09-05 17:17:00
S01141,P0031,Baby,2025-09-07 01:28:00
S01141,P0221,Fashion,2025-09-06 07:58:00
S01141,P0029,Food,2025-09-04 22:58:00
S01141,P0118,Electronics,2025-09-01 21:13:00
S01141,P0219,Food,2025-09-05 14:53:00
S01142,P0284,Baby,2025-09-01 18:16:00
S01142,P0172,Baby,2025-09-07 14:17:00
S01143,P0035,Electronics,2025-09-06 13:22:00
S01143,P0099,Food,2025-09-03 22:47:00
S01143,P0090,Books,2025-09-07 09:40:00
S01143,P0001,Food,2025-09-04 16:34:00
S01144,P0171,Books,2025-09-03 07:54:00
S01144,P0080,Food,2025-09-01 04:30:00
S01145,P0041,Baby,2025-09-05 09:05:00
S01145,P0233,Fashion,2025-09-02 15:58:00
S01145,P0094,Electronics,2025-09-05 20:35:00
S01146,P0269,Fashion,2025-09-06 01:39:00
S01146,P0043,Food,2025-09-03 21:42:00
S01146,P0167,Food,2025-09-07 21:03:00
S01146,P0298,Baby,2025-09-02 13:10:00
S01147,P0178,Fashion,2025-09-07 13:41:00
S01148,P0145,Books,2025-09-07 19:13:00
S01149,P0129,Electronics,2025-09-06 05:45:00
S01149,P0077,Food,2025-09-04 20:32:00
S01149,P0085,Books,2025-09-01 10:27:00
S01150,P0116,Fashion,2025-09-05 13:49:00
S01150,P0247,Baby,2025-09-02 10:04:00
S01150,P0267,Books,2025-09-02 15:01:00
S01150,P0272,Food,2025-09-05 02:04:00
S01150,P0107,Fashion,2025-09-06 16:25:00
S01151,P0164,Books,2025-09-03 00:45:00
S01151,P0261,Baby,2025-09-04 12:03:00
S01152,P0049,Food,2025-09-07 08:55:00
S01153,P0281,Books,2025-09-02 20:32:00
S01154,P0113,Food,2025-09-06 01:19:00
S01154,P0095,Baby,2025-09-06 05:31:00
S01154,P0035,Fashion,2025-09-07 14:38:00
S01155,P0172,Fashion,2025-09-01 01:30:00
S01155,P0119,Electronics,2025-09-07 01:21:00
S01155,P0149,Fashion,2025-09-03 19:39:00
S01155,P0112,Baby,2025-09-02 22:13:00
S01156,P0085,Food,2025-09-06 03:29:00
S01156,P0255,Baby,2025-09-04 02:00:00
S01156,P0058,Books,2025-09-06 02:27:00
S01157,P0036,Books,2025-09-03 15:03:00
S01158,P0061,Fashion,2025-09-04 05:48:00
S01158,P0056,Books,2025-09-03 23:27:00
S01158,P0024,Baby,2025-09-02 10:12:00
S01159,P0052,Electronics,2025-09-02 04:36:00
S01159,P0088,Books,2025-09-01 05:10:00
S01160,P0153,Fashion,2025-09-04 03:38:00
S01160,P0243,Electronics,2025-09-01 21:00:00
S01160,P0086,Electronics,2025-09-03 17:32:00
S01160,P0032,Books,2025-09-01 09:44:00
S01160,P0143,Baby,2025-09-06 06:56:00
S01161,P0291,Books,2025-09-02 23:46:00
S01161,P0225,Fashion,2025-09-05 02:18:00
S01161,P0122,Food,2025-09-02 09:31:00
S01161,P0161,Electronics,2025-09-05 08:11:00
S01162,P0155,Fashion,2025-09-03 18:46:00
S01162,P0232,Food,2025-09-02 03:05:00
S01162,P0069,Food,2025-09-01 14:50:00
S01162,P0014,Baby,2025-09-05 05:18:00
S01163,P0177,Books,2025-09-05 21:16:00
S01163,P0287,Baby,2025-09-07 04:43:00
S01163,P0008,Baby,2025-09-03 18:01:00
S01163,P0218,Fashion,2025-09-02 17:44:00
S01163,P0048,Books,2025-09-07 02:46:00
S01164,P0283,Food,2025-09-05 05:40:00
S01164,P0005,Books,2025-09-02 04:39:00
S01165,P0008,Food,2025-09-05 15:26:00
S01165,P0072,Books,2025-09-02 02:27:00
S01166,P0122,Fashion,2025-09-07 19:23:00
S01167,P0219,Electronics,2025-09-04 20:38:00
S01168,P0060,Electronics,2025-09-02 16:32:00
S01168,P0067,Baby,2025-09-03 17:04:00
S01168,P0070,Fashion,2025-09-05 17:57:00
S01168,P0257,Baby,2025-09-02 00:09:00
S01168,P0083,Baby,2025-09-04 03:00:00
S01169,P0128,Baby,2025-09-03 20:37:00
S01170,P0115,Food,2025-09-02 09:48:00
S01170,P0271,Electronics,2025-09-05 18:05:00
S01170,P0186,Fashion,2025-09-03 14:38:00
S01171,P0210,Fashion,2025-09-04 05:04:00
S01172,P0216,Food,2025-09-07 03:28:00
S01172,P0110,Books,2025-09-01 02:45:00
S01173,P0247,Books,2025-09-04 04:31:00
S01174,P0195,Baby,2025-09-02 23:01:00
S01174,P0084,Food,2025-09-05 12:29:00
S01174,P0243,Baby,2025-09-06 08:13:00
S01174,P0143,Books,2025-09-07 13:34:00
S01174,P0069,Books,2025-09-01 01:11:00
S01175,P0207,Books,2025-09-03 11:40:00
S01175,P0141,Electronics,2025-09-06 12:42:00
S01175,P0020,Books,2025-09-01 04:28:00
S01175,P0064,Fashion,2025-09-07 22:08:00
S01175,P0253,Books,2025-09-02 17:02:00
S01176,P0213,Books,2025-09-01 16:55:00
S01176,P0294,Food,2025-09-07 10:35:00
S01176,P0040,Books,2025-09-06 13:04:00
S01176,P0027,Electronics,2025-09-01 06:46:00
S01176,P0060,Books,2025-09-06 03:04:00
S01177,P0277,Electronics,2025-09-05 06:49:00
S01177,P0001,Electronics,2025-09-06 13:02:00
S01178,P0229,Food,2025-09-01 16:25:00
S01178,P0161,Food,2025-09-04 02:45:00
S01178,P0197,Baby,2025-09-07 04:21:00
S01178,P0018,Books,2025-09-02 19:38:00
S01178,P0245,Baby,2025-09-05 08:49:00
S01179,P0119,Food,2025-09-05 19:28:00
S01179,P0143,Food,2025-09-04 17:28:00
S01179,P0181,Food,2025-09-04 05:01:00
S01179,P0058,Fashion,2025-09-07 17:17:00
